Wongawallen Rd,999,520096.994,6911600.945, original point
Wongawallen Rd,999,520098.982,6911601.105, original point
Wongawallen Rd,999,520101.307,6911601.195, original point
Wongawallen Rd,999,520103.682,6911601.185, original point
Wongawallen Rd,999,520106.551,6911601.075, original point
Wongawallen Rd,999,520109.586,6911601.345, original point
Wongawallen Rd,999,520112.538,6911601.595, original point
Wongawallen Rd,999,520115.556,6911601.615, original point
Wongawallen Rd,999,520122.136,6911601.545, original point
Wongawallen Rd,999,520125.624,6911601.655, original point
Wongawallen Rd,999,520128.056,6911601.665, original point
Wongawallen Rd,999,520130.077,6911601.925, original point
Wongawallen Rd,999,520132.270,6911602.084, original point
Wongawallen Rd,999,520134.554,6911602.324, original point
Wongawallen Rd,999,520137.094,6911602.294, original point
Wongawallen Rd,999,520140.128,6911602.604, original point
Wongawallen Rd,999,520143.014,6911603.504, original point
Wongawallen Rd,999,520145.900,6911604.074, original point
Wongawallen Rd,999,520148.704,6911603.954, original point
Wongawallen Rd,999,520151.409,6911604.304, original point
Wongawallen Rd,999,520153.627,6911604.704, original point
Wongawallen Rd,999,520156.018,6911604.864, original point
Wongawallen Rd,999,520158.500,6911605.384, original point
Wongawallen Rd,999,520161.551,6911605.854, original point
Wongawallen Rd,999,520164.684,6911606.124, original point
Wongawallen Rd,999,520167.653,6911606.864, original point
Wongawallen Rd,999,520170.589,6911607.173, original point
Wongawallen Rd,999,520173.541,6911607.483, original point
Wongawallen Rd,999,520176.410,6911608.303, original point
Wongawallen Rd,999,520179.131,6911609.073, original point
Wongawallen Rd,999,520181.844,6911609.643, original point
Wongawallen Rd,999,520184.549,6911610.303, original point
Wongawallen Rd,999,520187.633,6911610.313, original point
Wongawallen Rd,999,520190.222,6911611.183, original point
Wongawallen Rd,999,520192.885,6911612.022, original point
Wongawallen Rd,999,520195.491,6911612.782, original point
Wongawallen Rd,999,520197.923,6911613.692, original point
Wongawallen Rd,999,520200.447,6911614.612, original point
Wongawallen Rd,999,520202.566,6911615.722, original point
Wongawallen Rd,999,520205.172,6911617.011, original point
Wongawallen Rd,999,520207.769,6911618.111, original point
Wongawallen Rd,999,520210.243,6911619.361, original point
Wongawallen Rd,999,520213.038,6911620.451, original point
Wongawallen Rd,999,520215.265,6911620.001, original point
Wongawallen Rd,999,520221.573,6911624.460, original point
Wongawallen Rd,999,520225.127,6911626.220, original point
Wongawallen Rd,999,520228.268,6911627.899, original point
Wongawallen Rd,999,520231.319,6911630.089, original point
Wongawallen Rd,999,520235.343,6911632.118, original point
Wongawallen Rd,999,520236.605,6911633.388, original point
Wongawallen Rd,999,520237.767,6911634.028, original point
Wongawallen Rd,999,520239.318,6911634.948, original point
Wongawallen Rd,999,520240.761,6911635.948, original point
Wongawallen Rd,999,520242.797,6911637.107, original point
Wongawallen Rd,999,520245.139,6911638.557, original point
Wongawallen Rd,999,520247.390,6911640.067, original point
Wongawallen Rd,999,520249.889,6911641.676, original point
Wongawallen Rd,999,520252.725,6911643.326, original point
Wongawallen Rd,999,520254.993,6911644.986, original point
Wongawallen Rd,999,520257.632,6911646.735, original point
Wongawallen Rd,999,520260.394,6911648.545, original point
Wongawallen Rd,999,520263.090,6911650.385, original point
Wongawallen Rd,999,520266.174,6911651.574, original point
Wongawallen Rd,999,520269.093,6911653.514, original point
Wongawallen Rd,999,520272.111,6911655.504, original point
Wongawallen Rd,999,520275.105,6911657.493, original point
Wongawallen Rd,999,520278.139,6911659.423, original point
Wongawallen Rd,999,520281.124,6911661.352, original point
Wongawallen Rd,999,520284.200,6911663.202, original point
Wongawallen Rd,999,520287.168,6911665.072, original point
Wongawallen Rd,999,520290.087,6911667.031, original point
Wongawallen Rd,999,520293.212,6911668.961, original point
Wongawallen Rd,999,520296.230,6911670.890, original point
Wongawallen Rd,999,520299.397,6911672.740, original point
Wongawallen Rd,999,520302.778,6911674.610, original point
Wongawallen Rd,999,520306.175,6911676.659, original point
Wongawallen Rd,999,520309.597,6911678.699, original point
Wongawallen Rd,999,520313.176,6911680.838, original point
Wongawallen Rd,999,520317.026,6911682.898, original point
Wongawallen Rd,999,520320.803,6911684.848, original point
Wongawallen Rd,999,520324.794,6911686.857, original point
Wongawallen Rd,999,520328.900,6911689.397, original point
Wongawallen Rd,999,520332.883,6911692.066, original point
Wongawallen Rd,999,520336.990,6911694.626, original point
Wongawallen Rd,999,520341.096,6911697.205, original point
Wongawallen Rd,999,520345.153,6911699.745, original point
Wongawallen Rd,999,520349.301,6911702.214, original point
Wongawallen Rd,999,520353.457,6911704.514, original point
Wongawallen Rd,999,520357.596,6911706.733, original point
Wongawallen Rd,999,520361.612,6911709.183, original point
Wongawallen Rd,999,520365.669,6911711.582, original point
Wongawallen Rd,999,520369.775,6911713.922, original point
Wongawallen Rd,999,520373.741,6911716.271, original point
Wongawallen Rd,999,520377.782,6911718.561, original point
Wongawallen Rd,999,520381.608,6911720.710, original point
Wongawallen Rd,999,520385.434,6911722.880, original point
Wongawallen Rd,999,520389.425,6911725.309, original point
Wongawallen Rd,999,520393.251,6911727.999, original point
Wongawallen Rd,999,520397.663,6911730.098, original point
Wongawallen Rd,999,520401.851,6911732.488, original point
Wongawallen Rd,999,520406.131,6911735.027, original point
Wongawallen Rd,999,520410.485,6911737.517, original point
Wongawallen Rd,999,520414.880,6911740.226, original point
Wongawallen Rd,999,520419.366,6911742.926, original point
Wongawallen Rd,999,520423.695,6911745.465, original point
Wongawallen Rd,999,520427.867,6911747.885, original point
Wongawallen Rd,999,520431.611,6911750.234, original point
Wongawallen Rd,999,520434.159,6911753.354, original point
Wongawallen Rd,999,520435.148,6911757.283, original point
Wongawallen Rd,999,520434.744,6911761.622, original point
Wongawallen Rd,999,520433.771,6911766.061, original point
Wongawallen Rd,999,520432.749,6911770.970, original point
Wongawallen Rd,999,520431.520,6911776.049, original point
Wongawallen Rd,999,520430.761,6911781.148, original point
Wongawallen Rd,999,520430.407,6911785.987, original point
Wongawallen Rd,999,520430.069,6911790.986, original point
Wongawallen Rd,999,520429.574,6911795.695, original point
Wongawallen Rd,999,520429.516,6911799.904, original point
Wongawallen Rd,999,520429.648,6911803.743, original point
Wongawallen Rd,999,520429.640,6911807.903, original point
Wongawallen Rd,999,520429.665,6911812.372, original point
Wongawallen Rd,999,520429.623,6911816.611, original point
Wongawallen Rd,999,520429.516,6911820.840, original point
Wongawallen Rd,999,520429.294,6911824.979, original point
Wongawallen Rd,999,520429.186,6911828.728, original point
Wongawallen Rd,999,520428.914,6911832.917, original point
Wongawallen Rd,999,520428.593,6911837.087, original point
Wongawallen Rd,999,520428.271,6911840.936, original point
Wongawallen Rd,999,520427.851,6911844.885, original point
Wongawallen Rd,999,520427.826,6911848.634, original point
Wongawallen Rd,999,520427.488,6911852.494, original point
Wongawallen Rd,999,520427.298,6911856.333, original point
Wongawallen Rd,999,520427.191,6911860.222, original point
Wongawallen Rd,999,520427.051,6911863.531, original point
Wongawallen Rd,999,520427.001,6911866.601, original point
Wongawallen Rd,999,520427.174,6911869.700, original point
Wongawallen Rd,999,520427.092,6911872.839, original point
Wongawallen Rd,999,520426.902,6911876.159, original point
Wongawallen Rd,999,520426.795,6911879.538, original point
Wongawallen Rd,999,520426.688,6911883.137, original point
Wongawallen Rd,999,520426.713,6911886.867, original point
Wongawallen Rd,999,520426.556,6911890.726, original point
Wongawallen Rd,999,520425.954,6911894.865, original point
Wongawallen Rd,999,520425.435,6911899.164, original point
Wongawallen Rd,999,520425.162,6911903.363, original point
Wongawallen Rd,999,520424.956,6911907.332, original point
Wongawallen Rd,999,520424.750,6911911.192, original point
Wongawallen Rd,999,520424.511,6911915.081, original point
Wongawallen Rd,999,520424.206,6911919.260, original point
Wongawallen Rd,999,520423.851,6911923.759, original point
Wongawallen Rd,999,520423.678,6911928.398, original point
Wongawallen Rd,999,520423.299,6911933.217, original point
Wongawallen Rd,999,520423.142,6911938.256, original point
Wongawallen Rd,999,520422.837,6911943.405, original point
Wongawallen Rd,999,520422.483,6911948.264, original point
Wongawallen Rd,999,520421.905,6911953.323, original point
Wongawallen Rd,999,520421.551,6911958.552, original point
Wongawallen Rd,999,520421.180,6911963.881, original point
Wongawallen Rd,999,520420.817,6911969.330, original point
Wongawallen Rd,999,520420.380,6911975.209, original point
Wongawallen Rd,999,520420.388,6911981.277, original point
Wongawallen Rd,999,520420.570,6911987.596, original point
Wongawallen Rd,999,520420.825,6911993.905, original point
Wongawallen Rd,999,520421.262,6912000.163, original point
Wongawallen Rd,999,520421.930,6912006.402, original point
Wongawallen Rd,999,520422.854,6912012.491, original point
Wongawallen Rd,999,520424.000,6912018.380, original point
Wongawallen Rd,999,520425.369,6912024.009, original point
Wongawallen Rd,999,520426.820,6912029.218, original point
Wongawallen Rd,999,520428.271,6912034.067, original point
Wongawallen Rd,999,520429.689,6912038.456, original point
Wongawallen Rd,999,520430.844,6912042.355, original point
Wongawallen Rd,999,520432.064,6912046.594, original point
Wongawallen Rd,999,520433.318,6912051.103, original point
Wongawallen Rd,999,520434.818,6912055.472, original point
Wongawallen Rd,999,520436.171,6912059.811, original point
Wongawallen Rd,999,520437.061,6912064.110, original point
Wongawallen Rd,999,520438.315,6912068.080, original point
Wongawallen Rd,999,520439.601,6912071.919, original point
Wongawallen Rd,999,520440.722,6912076.008, original point
Wongawallen Rd,999,520442.174,6912080.257, original point
Wongawallen Rd,999,520443.625,6912084.886, original point
Wongawallen Rd,999,520444.763,6912089.665, original point
Wongawallen Rd,999,520445.893,6912094.524, original point
Wongawallen Rd,999,520447.195,6912099.203, original point
Wongawallen Rd,999,520448.630,6912103.842, original point
Wongawallen Rd,999,520450.081,6912108.931, original point
Wongawallen Rd,999,520451.747,6912114.010, original point
Wongawallen Rd,999,520453.075,6912117.420, original point
Wongawallen Rd,999,520454.353,6912122.149, original point
Wongawallen Rd,999,520455.210,6912125.978, original point
Wongawallen Rd,999,520455.738,6912129.047, original point
Wongawallen Rd,999,520456.464,6912132.327, original point
Wongawallen Rd,999,520457.272,6912136.026, original point
Wongawallen Rd,999,520457.857,6912138.795, original point
Wongawallen Rd,999,520458.319,6912140.825, original point
Wongawallen Rd,999,520459.160,6912143.334, original point
Wongawallen Rd,999,520460.092,6912145.474, original point
Wongawallen Rd,999,520461.015,6912147.643, original point
Wongawallen Rd,999,520462.071,6912149.733, original point
Wongawallen Rd,999,520462.780,6912151.433, original point
Wongawallen Rd,999,520463.110,6912153.252, original point
Wongawallen Rd,999,520463.720,6912154.952, original point
Wongawallen Rd,999,520464.182,6912156.782, original point
Wongawallen Rd,999,520464.495,6912158.611, original point
Wongawallen Rd,999,520464.841,6912160.451, original point
Wongawallen Rd,999,520465.147,6912162.340, original point
Wongawallen Rd,999,520465.394,6912164.020, original point
Wongawallen Rd,999,520465.955,6912165.900, original point
Wongawallen Rd,999,520466.565,6912167.449, original point
Wongawallen Rd,999,520467.010,6912169.279, original point
Wongawallen Rd,999,520467.538,6912171.449, original point
Wongawallen Rd,999,520468.181,6912173.758, original point
Wongawallen Rd,999,520468.808,6912176.108, original point
Wongawallen Rd,999,520469.418,6912178.647, original point
Wongawallen Rd,999,520469.830,6912181.637, original point
Wongawallen Rd,999,520470.589,6912184.386, original point
Wongawallen Rd,999,520471.240,6912187.305, original point
Wongawallen Rd,999,520472.015,6912190.315, original point
Wongawallen Rd,999,520472.807,6912193.654, original point
Wongawallen Rd,999,520473.681,6912196.843, original point
Wongawallen Rd,999,520474.456,6912200.333, original point
Wongawallen Rd,999,520475.215,6912204.212, original point
Wongawallen Rd,999,520476.369,6912208.271, original point
Wongawallen Rd,999,520479.437,6912216.849, original point
Wongawallen Rd,999,520481.630,6912221.218, original point
Wongawallen Rd,999,520483.716,6912225.598, original point
Wongawallen Rd,999,520488.449,6912232.856, original point
Wongawallen Rd,999,520490.964,6912236.455, original point
Wongawallen Rd,999,520493.009,6912239.965, original point
Wongawallen Rd,999,520494.568,6912241.934, original point
Wongawallen Rd,999,520495.755,6912243.114, original point
Wongawallen Rd,999,520496.835,6912244.444, original point
Wongawallen Rd,999,520497.759,6912245.164, original point
Wongawallen Rd,999,520498.938,6912245.913, original point
Wongawallen Rd,999,520500.678,6912247.203, original point
Wongawallen Rd,999,520502.946,6912248.453, original point
Wongawallen Rd,999,520505.197,6912249.523, original point
Wongawallen Rd,999,520507.456,6912250.183, original point
Wongawallen Rd,999,520509.311,6912250.972, original point
Wongawallen Rd,999,520511.818,6912251.832, original point
Wongawallen Rd,999,520514.465,6912252.592, original point
Wongawallen Rd,999,520517.384,6912253.382, original point
Wongawallen Rd,999,520520.204,6912254.442, original point
Wongawallen Rd,999,520523.272,6912254.862, original point
Wongawallen Rd,999,520526.553,6912255.302, original point
Wongawallen Rd,999,520530.066,6912255.631, original point
Wongawallen Rd,999,520533.051,6912255.581, original point
Wongawallen Rd,999,520536.432,6912256.001, original point
Wongawallen Rd,999,520539.755,6912256.151, original point
Wongawallen Rd,999,520542.740,6912256.321, original point
Wongawallen Rd,999,520546.022,6912256.471, original point
Wongawallen Rd,999,520549.254,6912257.091, original point
Wongawallen Rd,999,520552.701,6912257.401, original point
Wongawallen Rd,999,520556.247,6912257.911, original point
Wongawallen Rd,999,520559.834,6912258.331, original point
Wongawallen Rd,999,520567.197,6912258.811, original point
Wongawallen Rd,999,520570.809,6912259.321, original point
Wongawallen Rd,999,520574.058,6912259.411, original point
Wongawallen Rd,999,520577.076,6912259.441, original point
Wongawallen Rd,999,520580.259,6912260.031, original point
Wongawallen Rd,999,520583.161,6912260.101, original point
Wongawallen Rd,999,520585.536,6912259.541, original point
Wongawallen Rd,999,520593.345,6912261.590, original point
Wongawallen Rd,999,520595.332,6912262.900, original point
Wongawallen Rd,999,520596.874,6912263.970, original point
Wongawallen Rd,999,520598.309,6912265.200, original point
Wongawallen Rd,999,520600.197,6912266.509, original point
Wongawallen Rd,999,520601.970,6912267.649, original point
Wongawallen Rd,999,520604.089,6912268.699, original point
Wongawallen Rd,999,520606.497,6912270.138, original point
Wongawallen Rd,999,520609.144,6912271.318, original point
Wongawallen Rd,999,520611.486,6912272.348, original point
Wongawallen Rd,999,520614.149,6912273.748, original point
Wongawallen Rd,999,520616.936,6912275.607, original point
Wongawallen Rd,999,520619.946,6912277.297, original point
Wongawallen Rd,999,520622.700,6912278.137, original point
Wongawallen Rd,999,520625.701,6912279.467, original point
Wongawallen Rd,999,520628.266,6912280.696, original point
Wongawallen Rd,999,520630.657,6912281.676, original point
Wongawallen Rd,999,520633.007,6912282.606, original point
Wongawallen Rd,999,520635.423,6912283.936, original point
Wongawallen Rd,999,520637.930,6912285.645, original point
Wongawallen Rd,999,520640.527,6912287.045, original point
Wongawallen Rd,999,520643.166,6912288.625, original point
Wongawallen Rd,999,520645.912,6912290.844, original point
Wongawallen Rd,999,520648.460,6912292.704, original point
Wongawallen Rd,999,520651.313,6912294.414, original point
Wongawallen Rd,999,520654.026,6912296.363, original point
Wongawallen Rd,999,520656.566,6912298.323, original point
Wongawallen Rd,999,520659.427,6912300.402, original point
Wongawallen Rd,999,520662.230,6912302.462, original point
Wongawallen Rd,999,520664.943,6912304.342, original point
Wongawallen Rd,999,520668.093,6912306.381, original point
Wongawallen Rd,999,520671.606,6912308.611, original point
Wongawallen Rd,999,520675.119,6912310.530, original point
Wongawallen Rd,999,520678.697,6912312.530, original point
Wongawallen Rd,999,520682.161,6912314.170, original point
Wongawallen Rd,999,520685.541,6912315.969, original point
Wongawallen Rd,999,520689.252,6912316.999, original point
Wongawallen Rd,999,520693.095,6912318.619, original point
Wongawallen Rd,999,520696.880,6912320.018, original point
Wongawallen Rd,999,520700.936,6912321.618, original point
Wongawallen Rd,999,520705.167,6912323.028, original point
Wongawallen Rd,999,520709.306,6912324.627, original point
Wongawallen Rd,999,520713.536,6912326.207, original point
Wongawallen Rd,999,520717.857,6912327.977, original point
Wongawallen Rd,999,520721.897,6912329.626, original point
Wongawallen Rd,999,520725.682,6912331.006, original point
Wongawallen Rd,999,520729.211,6912332.256, original point
Wongawallen Rd,999,520732.757,6912333.416, original point
Wongawallen Rd,999,520736.187,6912335.585, original point
Wongawallen Rd,999,520739.181,6912338.295, original point
Wongawallen Rd,999,520742.660,6912340.964, original point
Wongawallen Rd,999,520746.338,6912342.624, original point
Wongawallen Rd,999,520749.900,6912344.573, original point
Wongawallen Rd,999,520753.834,6912346.063, original point
Wongawallen Rd,999,520757.660,6912347.813, original point
Wongawallen Rd,999,520761.519,6912349.662, original point
Wongawallen Rd,999,520765.196,6912351.632, original point
Wongawallen Rd,999,520768.841,6912353.951, original point
Wongawallen Rd,999,520772.601,6912356.271, original point
Wongawallen Rd,999,520776.213,6912359.070, original point
Wongawallen Rd,999,520779.528,6912361.890, original point
Wongawallen Rd,999,520783.131,6912365.139, original point
Wongawallen Rd,999,520786.330,6912368.089, original point
Wongawallen Rd,999,520789.390,6912371.628, original point
Wongawallen Rd,999,520792.366,6912375.827, original point
Wongawallen Rd,999,520794.799,6912380.646, original point
Wongawallen Rd,999,520796.959,6912386.035, original point
Wongawallen Rd,999,520798.576,6912391.544, original point
Wongawallen Rd,999,520799.763,6912397.273, original point
Wongawallen Rd,999,520801.231,6912402.991, original point
Wongawallen Rd,999,520802.344,6912408.660, original point
Wongawallen Rd,999,520803.812,6912414.379, original point
Wongawallen Rd,999,520805.527,6912419.068, original point
Wongawallen Rd,999,520807.629,6912423.617, original point
Wongawallen Rd,999,520812.635,6912431.976, original point
Wongawallen Rd,999,520814.919,6912435.835, original point
Wongawallen Rd,999,520817.285,6912439.244, original point
Wongawallen Rd,999,520820.130,6912441.634, original point
Wongawallen Rd,999,520823.115,6912443.903, original point
Wongawallen Rd,999,520826.413,6912445.983, original point
Wongawallen Rd,999,520829.654,6912447.822, original point
Wongawallen Rd,999,520833.521,6912449.052, original point
Wongawallen Rd,999,520838.114,6912450.632, original point
Wongawallen Rd,999,520842.402,6912451.622, original point
Wongawallen Rd,999,520847.292,6912452.371, original point
Wongawallen Rd,999,520852.553,6912453.271, original point
Wongawallen Rd,999,520857.921,6912452.961, original point
Wongawallen Rd,999,520863.182,6912453.041, original point
Wongawallen Rd,999,520868.805,6912453.071, original point
Wongawallen Rd,999,520874.223,6912453.411, original point
Wongawallen Rd,999,520879.863,6912453.351, original point
Wongawallen Rd,999,520885.437,6912454.101, original point
Wongawallen Rd,999,520890.690,6912455.931, original point
Wongawallen Rd,999,520895.761,6912456.421, original point
Wongawallen Rd,999,520901.401,6912456.491, original point
Wongawallen Rd,999,520907.058,6912456.811, original point
Wongawallen Rd,999,520912.945,6912456.781, original point
Wongawallen Rd,999,520918.709,6912457.770, original point
Wongawallen Rd,999,520924.564,6912459.000, original point
Wongawallen Rd,999,520930.286,6912460.110, original point
Wongawallen Rd,999,520935.506,6912462.279, original point
Wongawallen Rd,999,520940.429,6912464.139, original point
Wongawallen Rd,999,520945.269,6912465.679, original point
Wongawallen Rd,0.0,520951.887,6912468.713, single point
Wongawallen Rd,999,520958.504,6912471.747, original point
Wongawallen Rd,999,520958.850,6912472.817, original point
Wongawallen Rd,999,520958.883,6912474.207, original point
Wongawallen Rd,999,520959.394,6912475.407, original point
Wongawallen Rd,999,520960.870,6912476.546, original point
Wongawallen Rd,999,520962.379,6912477.966, original point
Wongawallen Rd,999,520964.597,6912479.236, original point
Wongawallen Rd,999,520968.473,6912479.876, original point
Wongawallen Rd,999,520972.934,6912481.855, original point
Wongawallen Rd,999,520978.121,6912484.505, original point
Wongawallen Rd,999,520982.911,6912486.294, original point
Wongawallen Rd,999,520987.785,6912488.004, original point
Wongawallen Rd,999,520992.270,6912489.064, original point
Wongawallen Rd,999,520996.682,6912489.644, original point
Wongawallen Rd,999,520999.964,6912489.784, original point
Wongawallen Rd,999,521003.666,6912490.224, original point
Wongawallen Rd,999,521006.272,6912490.354, original point
Wongawallen Rd,999,521010.279,6912491.593, original point
Wongawallen Rd,999,521012.852,6912491.483, original point
Wongawallen Rd,999,521015.788,6912491.313, original point
Wongawallen Rd,999,521018.641,6912490.694, original point
Wongawallen Rd,999,521021.197,6912490.234, original point
Wongawallen Rd,999,521024.940,6912489.464, original point
Wongawallen Rd,999,521028.379,6912488.574, original point
Wongawallen Rd,999,521031.051,6912488.034, original point
Wongawallen Rd,999,521033.442,6912487.604, original point
Wongawallen Rd,83.714,521033.442,6912487.604, Last Point
Wongawallen Rd,0.0,521034.778,6912487.274, vFirst Point differnt point
